,PDB_File,Salt_Bridge_Count
26,mpnn_tuned_ecoli/AF-P58127-F1-model_v4.pdb,19
27,mpnn_tuned_ecoli/AF-P39304-F1-model_v4.pdb,17
28,mpnn_tuned_ecoli/AF-P0AB67-F1-model_v4.pdb,13
29,mpnn_tuned_ecoli/AF-P68187-F1-model_v4.pdb,16
30,mpnn_tuned_ecoli/AF-P52134-F1-model_v4.pdb,0
31,mpnn_tuned_ecoli/AF-P76575-F1-model_v4.pdb,2
32,mpnn_tuned_ecoli/AF-P0A6X3-F1-model_v4.pdb,5
33,mpnn_tuned_ecoli/AF-P62522-F1-model_v4.pdb,1
34,mpnn_tuned_ecoli/AF-P75919-F1-model_v4.pdb,22
35,mpnn_tuned_ecoli/AF-P0ABT8-F1-model_v4.pdb,4
36,mpnn_tuned_ecoli/AF-P75747-F1-model_v4.pdb,3
37,mpnn_tuned_ecoli/AF-P10030-F1-model_v4.pdb,25
38,mpnn_tuned_ecoli/AF-P13669-F1-model_v4.pdb,14
39,mpnn_tuned_ecoli/AF-P37016-F1-model_v4.pdb,2
40,mpnn_tuned_ecoli/AF-P25888-F1-model_v4.pdb,27
41,mpnn_tuned_ecoli/AF-P76257-F1-model_v4.pdb,50
42,mpnn_tuned_ecoli/AF-A1ABI2-F1-model_v4.pdb,24
43,mpnn_tuned_ecoli/AF-P0A9I5-F1-model_v4.pdb,3
44,mpnn_tuned_ecoli/AF-P0A9M2-F1-model_v4.pdb,11
45,mpnn_tuned_ecoli/AF-P31979-F1-model_v4.pdb,23
46,mpnn_tuned_ecoli/AF-P08201-F1-model_v4.pdb,50
47,mpnn_tuned_ecoli/AF-P0AFC0-F1-model_v4.pdb,16
48,mpnn_tuned_ecoli/AF-P0A805-F1-model_v4.pdb,13
49,mpnn_tuned_ecoli/AF-D3GSC3-F1-model_v4.pdb,14
50,mpnn_tuned_ecoli/AF-P76507-F1-model_v4.pdb,9
51,mpnn_tuned_ecoli/AF-P39165-F1-model_v4.pdb,9
52,mpnn_tuned_ecoli/AF-P32705-F1-model_v4.pdb,10
53,mpnn_tuned_ecoli/AF-P0DPS1-F1-model_v4.pdb,33
54,mpnn_tuned_ecoli/AF-P77165-F1-model_v4.pdb,5
55,mpnn_tuned_ecoli/AF-P08331-F1-model_v4.pdb,45
56,mpnn_tuned_ecoli/AF-P0A8B5-F1-model_v4.pdb,5
57,mpnn_tuned_ecoli/AF-P0AF28-F1-model_v4.pdb,7
58,mpnn_tuned_ecoli/AF-P42213-F1-model_v4.pdb,25
59,mpnn_tuned_ecoli/AF-P10485-F1-model_v4.pdb,22
60,mpnn_tuned_ecoli/AF-Q00738-F1-model_v4.pdb,11
61,mpnn_tuned_ecoli/AF-P0A7F6-F1-model_v4.pdb,13
62,mpnn_tuned_ecoli/AF-Q1R535-F1-model_v4.pdb,7
63,mpnn_tuned_ecoli/AF-P0A9P9-F1-model_v4.pdb,11
64,mpnn_tuned_ecoli/AF-P78055-F1-model_v4.pdb,11
65,mpnn_tuned_ecoli/AF-P0AAM3-F1-model_v4.pdb,4
66,mpnn_tuned_ecoli/AF-A0A1S4NYE4-F1-model_v4.pdb,5
67,mpnn_tuned_ecoli/AF-P0ABD8-F1-model_v4.pdb,3
68,mpnn_tuned_ecoli/AF-P76072-F1-model_v4.pdb,31
69,mpnn_tuned_ecoli/AF-P0A8G3-F1-model_v4.pdb,38
70,mpnn_tuned_ecoli/AF-P0A776-F1-model_v4.pdb,10
71,mpnn_tuned_ecoli/AF-P0ACS9-F1-model_v4.pdb,9
72,mpnn_tuned_ecoli/AF-P42597-F1-model_v4.pdb,7
73,mpnn_tuned_ecoli/AF-P0AFV0-F1-model_v4.pdb,13
74,mpnn_tuned_ecoli/AF-P39376-F1-model_v4.pdb,15
75,mpnn_tuned_ecoli/AF-P32131-F1-model_v4.pdb,26
76,mpnn_tuned_ecoli/AF-P0ACZ2-F1-model_v4.pdb,7
77,mpnn_tuned_ecoli/AF-P39286-F1-model_v4.pdb,19
78,mpnn_tuned_ecoli/AF-P76143-F1-model_v4.pdb,13
79,mpnn_tuned_ecoli/AF-P00936-F1-model_v4.pdb,40
80,mpnn_tuned_ecoli/AF-P52598-F1-model_v4.pdb,13
81,mpnn_tuned_ecoli/AF-Q8X5Q4-F1-model_v4.pdb,26
82,mpnn_tuned_ecoli/AF-P0AD37-F1-model_v4.pdb,3
83,mpnn_tuned_ecoli/AF-P0AA31-F1-model_v4.pdb,2
84,mpnn_tuned_ecoli/AF-P05458-F1-model_v4.pdb,68
85,mpnn_tuned_ecoli/AF-P75810-F1-model_v4.pdb,6
86,mpnn_tuned_ecoli/AF-A7ZSN0-F1-model_v4.pdb,2
87,mpnn_tuned_ecoli/AF-Q93K97-F1-model_v4.pdb,13
88,mpnn_tuned_ecoli/AF-P75797-F1-model_v4.pdb,28
89,mpnn_tuned_ecoli/AF-O82882-F1-model_v4.pdb,47
90,mpnn_tuned_ecoli/AF-Q8X7P7-F1-model_v4.pdb,15
91,mpnn_tuned_ecoli/AF-P05719-F1-model_v4.pdb,24
92,mpnn_tuned_ecoli/AF-P37772-F1-model_v4.pdb,5
93,mpnn_tuned_ecoli/AF-P0A6U5-F1-model_v4.pdb,9
94,mpnn_tuned_ecoli/AF-P32672-F1-model_v4.pdb,2
95,mpnn_tuned_ecoli/AF-P07639-F1-model_v4.pdb,22
96,mpnn_tuned_ecoli/AF-P37351-F1-model_v4.pdb,8
97,mpnn_tuned_ecoli/AF-P0A7P5-F1-model_v4.pdb,1
98,mpnn_tuned_ecoli/AF-P46891-F1-model_v4.pdb,13
99,mpnn_tuned_ecoli/AF-P45548-F1-model_v4.pdb,16
100,mpnn_tuned_ecoli/AF-P76073-F1-model_v4.pdb,5
101,mpnn_tuned_ecoli/AF-P26218-F1-model_v4.pdb,17
102,mpnn_tuned_ecoli/AF-P77169-F1-model_v4.pdb,15
103,mpnn_tuned_ecoli/AF-P36547-F1-model_v4.pdb,20
104,mpnn_tuned_ecoli/AF-P11899-F1-model_v4.pdb,9
105,mpnn_tuned_ecoli/AF-P23003-F1-model_v4.pdb,20
106,mpnn_tuned_ecoli/AF-P0A8P3-F1-model_v4.pdb,0
107,mpnn_tuned_ecoli/AF-P32326-F1-model_v4.pdb,7
108,mpnn_tuned_ecoli/AF-P77409-F1-model_v4.pdb,2
109,mpnn_tuned_ecoli/AF-P37595-F1-model_v4.pdb,14
110,mpnn_tuned_ecoli/AF-P32696-F1-model_v4.pdb,0
111,mpnn_tuned_ecoli/AF-P0ABG1-F1-model_v4.pdb,3
112,mpnn_tuned_ecoli/AF-P16678-F1-model_v4.pdb,15
113,mpnn_tuned_ecoli/AF-A0A0H2V8B5-F1-model_v4.pdb,19
114,mpnn_tuned_ecoli/AF-P0AEI6-F1-model_v4.pdb,5
115,mpnn_tuned_ecoli/AF-P37621-F1-model_v4.pdb,5
116,mpnn_tuned_ecoli/AF-P0A763-F1-model_v4.pdb,7
117,mpnn_tuned_ecoli/AF-P05833-F1-model_v4.pdb,14
118,mpnn_tuned_ecoli/AF-P75954-F1-model_v4.pdb,12
119,mpnn_tuned_ecoli/AF-P45423-F1-model_v4.pdb,17
120,mpnn_tuned_ecoli/AF-P0AB12-F1-model_v4.pdb,2
121,mpnn_tuned_ecoli/AF-P42909-F1-model_v4.pdb,8
122,mpnn_tuned_ecoli/AF-G3MTW7-F1-model_v4.pdb,0
123,mpnn_tuned_ecoli/AF-P45568-F1-model_v4.pdb,18
124,mpnn_tuned_ecoli/AF-P76038-F1-model_v4.pdb,12
125,mpnn_tuned_ecoli/AF-P07017-F1-model_v4.pdb,27
126,mpnn_tuned_ecoli/AF-P68659-F1-model_v4.pdb,3
127,mpnn_tuned_ecoli/AF-P00550-F1-model_v4.pdb,21
128,mpnn_tuned_ecoli/AF-P64471-F1-model_v4.pdb,0
129,mpnn_tuned_ecoli/AF-P52067-F1-model_v4.pdb,4
130,mpnn_tuned_ecoli/AF-P11904-F1-model_v4.pdb,18
131,mpnn_tuned_ecoli/AF-P05820-F1-model_v4.pdb,7
132,mpnn_tuned_ecoli/AF-A1A798-F1-model_v4.pdb,12
133,mpnn_tuned_ecoli/AF-P31825-F1-model_v4.pdb,14
134,mpnn_tuned_ecoli/AF-P43672-F1-model_v4.pdb,41
135,mpnn_tuned_ecoli/AF-P75946-F1-model_v4.pdb,4
136,mpnn_tuned_ecoli/AF-P76097-F1-model_v4.pdb,30
137,mpnn_tuned_ecoli/AF-P45545-F1-model_v4.pdb,14
138,mpnn_tuned_ecoli/AF-P76540-F1-model_v4.pdb,6
139,mpnn_tuned_ecoli/AF-P33644-F1-model_v4.pdb,12
140,mpnn_tuned_ecoli/AF-P13036-F1-model_v4.pdb,32
141,mpnn_tuned_ecoli/AF-P25535-F1-model_v4.pdb,22
142,mpnn_tuned_ecoli/AF-P0AEL6-F1-model_v4.pdb,9
143,mpnn_tuned_ecoli/AF-P07013-F1-model_v4.pdb,3
144,mpnn_tuned_ecoli/AF-P75785-F1-model_v4.pdb,19
145,mpnn_tuned_ecoli/AF-P30744-F1-model_v4.pdb,16
146,mpnn_tuned_ecoli/AF-P0AGB6-F1-model_v4.pdb,9
147,mpnn_tuned_ecoli/AF-P60560-F1-model_v4.pdb,16
148,mpnn_tuned_ecoli/AF-P0A8C1-F1-model_v4.pdb,5
149,mpnn_tuned_ecoli/AF-P24093-F1-model_v4.pdb,5
150,mpnn_tuned_ecoli/AF-P32170-F1-model_v4.pdb,26
151,mpnn_tuned_ecoli/AF-P33788-F1-model_v4.pdb,7
152,mpnn_tuned_ecoli/AF-C1P5Z9-F1-model_v4.pdb,0
153,mpnn_tuned_ecoli/AF-P09154-F1-model_v4.pdb,6
154,mpnn_tuned_ecoli/AF-P00370-F1-model_v4.pdb,21
155,mpnn_tuned_ecoli/AF-P0AFA2-F1-model_v4.pdb,30
156,mpnn_tuned_ecoli/AF-Q8XCY9-F1-model_v4.pdb,21
157,mpnn_tuned_ecoli/AF-P0A847-F1-model_v4.pdb,20
158,mpnn_tuned_ecoli/AF-P0ACD2-F1-model_v4.pdb,6
159,mpnn_tuned_ecoli/AF-P23886-F1-model_v4.pdb,21
160,mpnn_tuned_ecoli/AF-P22255-F1-model_v4.pdb,16
161,mpnn_tuned_ecoli/AF-P39288-F1-model_v4.pdb,20
162,mpnn_tuned_ecoli/AF-P0ACL9-F1-model_v4.pdb,17
163,mpnn_tuned_ecoli/AF-P0AA82-F1-model_v4.pdb,4
164,mpnn_tuned_ecoli/AF-P30850-F1-model_v4.pdb,40
165,mpnn_tuned_ecoli/AF-P64612-F1-model_v4.pdb,27
166,mpnn_tuned_ecoli/AF-P0ACH8-F1-model_v4.pdb,11
167,mpnn_tuned_ecoli/AF-P40191-F1-model_v4.pdb,8
168,mpnn_tuned_ecoli/AF-P0AF36-F1-model_v4.pdb,3
169,mpnn_tuned_ecoli/AF-P0AC53-F1-model_v4.pdb,26
170,mpnn_tuned_ecoli/AF-P0A6Y8-F1-model_v4.pdb,31
171,mpnn_tuned_ecoli/AF-A1AFA2-F1-model_v4.pdb,12
172,mpnn_tuned_ecoli/AF-P67910-F1-model_v4.pdb,7
173,mpnn_tuned_ecoli/AF-P76041-F1-model_v4.pdb,34
174,mpnn_tuned_ecoli/AF-P36677-F1-model_v4.pdb,8
175,mpnn_tuned_ecoli/AF-P0A9H5-F1-model_v4.pdb,12
176,mpnn_tuned_ecoli/AF-P77044-F1-model_v4.pdb,15
177,mpnn_tuned_ecoli/AF-P13033-F1-model_v4.pdb,18
178,mpnn_tuned_ecoli/AF-P77239-F1-model_v4.pdb,18
179,mpnn_tuned_ecoli/AF-P0A725-F1-model_v4.pdb,18
180,mpnn_tuned_ecoli/AF-P53518-F1-model_v4.pdb,10
181,mpnn_tuned_ecoli/AF-P0A8P6-F1-model_v4.pdb,18
182,mpnn_tuned_ecoli/AF-P0ABG7-F1-model_v4.pdb,5
183,mpnn_tuned_ecoli/AF-P09169-F1-model_v4.pdb,14
184,mpnn_tuned_ecoli/AF-P76474-F1-model_v4.pdb,0
185,mpnn_tuned_ecoli/AF-P76220-F1-model_v4.pdb,10
186,mpnn_tuned_ecoli/AF-P76630-F1-model_v4.pdb,3
187,mpnn_tuned_ecoli/AF-P28634-F1-model_v4.pdb,9
188,mpnn_tuned_ecoli/AF-P0AB03-F1-model_v4.pdb,16
189,mpnn_tuned_ecoli/AF-P0ACZ8-F1-model_v4.pdb,17
190,mpnn_tuned_ecoli/AF-P77504-F1-model_v4.pdb,30
191,mpnn_tuned_ecoli/AF-P76242-F1-model_v4.pdb,6
192,mpnn_tuned_ecoli/AF-P07024-F1-model_v4.pdb,30
193,mpnn_tuned_ecoli/AF-P39390-F1-model_v4.pdb,3
194,mpnn_tuned_ecoli/AF-P04846-F1-model_v4.pdb,13
195,mpnn_tuned_ecoli/AF-P64515-F1-model_v4.pdb,0
196,mpnn_tuned_ecoli/AF-P0AFX9-F1-model_v4.pdb,12
197,mpnn_tuned_ecoli/AF-P76308-F1-model_v4.pdb,3
198,mpnn_tuned_ecoli/AF-P41052-F1-model_v4.pdb,13
199,mpnn_tuned_ecoli/AF-P33014-F1-model_v4.pdb,5
200,mpnn_tuned_ecoli/AF-Q46856-F1-model_v4.pdb,18
201,mpnn_tuned_ecoli/AF-P0ABN1-F1-model_v4.pdb,6
202,mpnn_tuned_ecoli/AF-P0AD35-F1-model_v4.pdb,6
203,mpnn_tuned_ecoli/AF-P71244-F1-model_v4.pdb,14
204,mpnn_tuned_ecoli/AF-P77368-F1-model_v4.pdb,2
205,mpnn_tuned_ecoli/AF-P18957-F1-model_v4.pdb,8
206,mpnn_tuned_ecoli/AF-P0A9J8-F1-model_v4.pdb,20
207,mpnn_tuned_ecoli/AF-P76503-F1-model_v4.pdb,22
208,mpnn_tuned_ecoli/AF-P76521-F1-model_v4.pdb,0
209,mpnn_tuned_ecoli/AF-P67661-F1-model_v4.pdb,15
210,mpnn_tuned_ecoli/AF-A1AE45-F1-model_v4.pdb,17
211,mpnn_tuned_ecoli/AF-P31475-F1-model_v4.pdb,18
212,mpnn_tuned_ecoli/AF-P37641-F1-model_v4.pdb,15
213,mpnn_tuned_ecoli/AF-P0ACP7-F1-model_v4.pdb,15
214,mpnn_tuned_ecoli/AF-P45848-F1-model_v4.pdb,16
215,mpnn_tuned_ecoli/AF-P24186-F1-model_v4.pdb,15
216,mpnn_tuned_ecoli/AF-P46000-F1-model_v4.pdb,33
217,mpnn_tuned_ecoli/AF-P15723-F1-model_v4.pdb,28
218,mpnn_tuned_ecoli/AF-P15288-F1-model_v4.pdb,23
219,mpnn_tuned_ecoli/AF-B1LPB5-F1-model_v4.pdb,7
220,mpnn_tuned_ecoli/AF-P03817-F1-model_v4.pdb,2
221,mpnn_tuned_ecoli/AF-Q46863-F1-model_v4.pdb,25
222,mpnn_tuned_ecoli/AF-P67244-F1-model_v4.pdb,3
223,mpnn_tuned_ecoli/AF-P63224-F1-model_v4.pdb,11
224,mpnn_tuned_ecoli/AF-P45769-F1-model_v4.pdb,14
225,mpnn_tuned_ecoli/AF-P25448-F1-model_v4.pdb,10
226,mpnn_tuned_ecoli/AF-P13458-F1-model_v4.pdb,57
227,mpnn_tuned_ecoli/AF-P40711-F1-model_v4.pdb,5
228,mpnn_tuned_ecoli/AF-P76164-F1-model_v4.pdb,0
229,mpnn_tuned_ecoli/AF-P76165-F1-model_v4.pdb,5
230,mpnn_tuned_ecoli/AF-P0DTF2-F1-model_v4.pdb,28
231,mpnn_tuned_ecoli/AF-Q8XAC3-F1-model_v4.pdb,27
232,mpnn_tuned_ecoli/AF-P77306-F1-model_v4.pdb,25
233,mpnn_tuned_ecoli/AF-P75969-F1-model_v4.pdb,17
234,mpnn_tuned_ecoli/AF-P09127-F1-model_v4.pdb,25
235,mpnn_tuned_ecoli/AF-P0A9W9-F1-model_v4.pdb,12
236,mpnn_tuned_ecoli/AF-P23839-F1-model_v4.pdb,19
237,mpnn_tuned_ecoli/AF-P38392-F1-model_v4.pdb,2
238,mpnn_tuned_ecoli/AF-P45799-F1-model_v4.pdb,6
239,mpnn_tuned_ecoli/AF-P37757-F1-model_v4.pdb,10
240,mpnn_tuned_ecoli/AF-P45394-F1-model_v4.pdb,2
241,mpnn_tuned_ecoli/AF-P0A6W3-F1-model_v4.pdb,6
242,mpnn_tuned_ecoli/AF-P0A6Q3-F1-model_v4.pdb,8
243,mpnn_tuned_ecoli/AF-Q46851-F1-model_v4.pdb,17
244,mpnn_tuned_ecoli/AF-P0A7Z4-F1-model_v4.pdb,17
245,mpnn_tuned_ecoli/AF-A7ZKV2-F1-model_v4.pdb,5
246,mpnn_tuned_ecoli/AF-P21189-F1-model_v4.pdb,50
247,mpnn_tuned_ecoli/AF-P23877-F1-model_v4.pdb,4
248,mpnn_tuned_ecoli/AF-P09378-F1-model_v4.pdb,8
249,mpnn_tuned_ecoli/AF-P29012-F1-model_v4.pdb,13
250,mpnn_tuned_ecoli/AF-P0AG63-F1-model_v4.pdb,6
251,mpnn_tuned_ecoli/AF-P69806-F1-model_v4.pdb,5
252,mpnn_tuned_ecoli/AF-P19931-F1-model_v4.pdb,8
253,mpnn_tuned_ecoli/AF-P33596-F1-model_v4.pdb,10
254,mpnn_tuned_ecoli/AF-P0AGC3-F1-model_v4.pdb,39
255,mpnn_tuned_ecoli/AF-P0AC94-F1-model_v4.pdb,6
256,mpnn_tuned_ecoli/AF-P0AC75-F1-model_v4.pdb,11
257,mpnn_tuned_ecoli/AF-P77468-F1-model_v4.pdb,18
258,mpnn_tuned_ecoli/AF-P39368-F1-model_v4.pdb,7
259,mpnn_tuned_ecoli/AF-P15770-F1-model_v4.pdb,8
260,mpnn_tuned_ecoli/AF-P33784-F1-model_v4.pdb,10
261,mpnn_tuned_ecoli/AF-P32717-F1-model_v4.pdb,31
262,mpnn_tuned_ecoli/AF-P25736-F1-model_v4.pdb,15
263,mpnn_tuned_ecoli/AF-P05528-F1-model_v4.pdb,3
264,mpnn_tuned_ecoli/AF-P0ADI9-F1-model_v4.pdb,0
265,mpnn_tuned_ecoli/AF-P17952-F1-model_v4.pdb,24
266,mpnn_tuned_ecoli/AF-P0A6Z6-F1-model_v4.pdb,8
267,mpnn_tuned_ecoli/AF-P21320-F1-model_v4.pdb,4
268,mpnn_tuned_ecoli/AF-P39830-F1-model_v4.pdb,15
269,mpnn_tuned_ecoli/AF-P76394-F1-model_v4.pdb,4
270,mpnn_tuned_ecoli/AF-P06129-F1-model_v4.pdb,42
271,mpnn_tuned_ecoli/AF-P0AEB5-F1-model_v4.pdb,9
272,mpnn_tuned_ecoli/AF-P77434-F1-model_v4.pdb,20
273,mpnn_tuned_ecoli/AF-P0A6T9-F1-model_v4.pdb,9
274,mpnn_tuned_ecoli/AF-P27253-F1-model_v4.pdb,43
275,mpnn_tuned_ecoli/AF-P45469-F1-model_v4.pdb,5
276,mpnn_tuned_ecoli/AF-P0A8D6-F1-model_v4.pdb,8
277,mpnn_tuned_ecoli/AF-P76584-F1-model_v4.pdb,8
278,mpnn_tuned_ecoli/AF-P45425-F1-model_v4.pdb,14
279,mpnn_tuned_ecoli/AF-P76092-F1-model_v4.pdb,33
280,mpnn_tuned_ecoli/AF-P0ABV6-F1-model_v4.pdb,3
281,mpnn_tuned_ecoli/AF-P17998-F1-model_v4.pdb,31
282,mpnn_tuned_ecoli/AF-P0A7T7-F1-model_v4.pdb,2
283,mpnn_tuned_ecoli/AF-P41441-F1-model_v4.pdb,12
284,mpnn_tuned_ecoli/AF-P02987-F1-model_v4.pdb,0
285,mpnn_tuned_ecoli/AF-P69348-F1-model_v4.pdb,5
286,mpnn_tuned_ecoli/AF-Q47141-F1-model_v4.pdb,13
287,mpnn_tuned_ecoli/AF-P33607-F1-model_v4.pdb,13
288,mpnn_tuned_ecoli/AF-P00484-F1-model_v4.pdb,7
289,mpnn_tuned_ecoli/AF-P0AE82-F1-model_v4.pdb,25
290,mpnn_tuned_ecoli/AF-P0ACU5-F1-model_v4.pdb,11
291,mpnn_tuned_ecoli/AF-P0A8X0-F1-model_v4.pdb,18
292,mpnn_tuned_ecoli/AF-P76502-F1-model_v4.pdb,10
293,mpnn_tuned_ecoli/AF-P77437-F1-model_v4.pdb,10
294,mpnn_tuned_ecoli/AF-P03052-F1-model_v4.pdb,6
295,mpnn_tuned_ecoli/AF-P22523-F1-model_v4.pdb,103
296,mpnn_tuned_ecoli/AF-P33602-F1-model_v4.pdb,48
297,mpnn_tuned_ecoli/AF-P0A7N4-F1-model_v4.pdb,0
298,mpnn_tuned_ecoli/AF-P0A7L0-F1-model_v4.pdb,15
299,mpnn_tuned_ecoli/AF-P0A8N0-F1-model_v4.pdb,8
300,mpnn_tuned_ecoli/AF-P0A6K6-F1-model_v4.pdb,24
301,mpnn_tuned_ecoli/AF-C1P609-F1-model_v4.pdb,0
302,mpnn_tuned_ecoli/AF-P77552-F1-model_v4.pdb,12
303,mpnn_tuned_ecoli/AF-P37177-F1-model_v4.pdb,49
304,mpnn_tuned_ecoli/AF-P75884-F1-model_v4.pdb,5
305,mpnn_tuned_ecoli/AF-P0A7G6-F1-model_v4.pdb,15
306,mpnn_tuned_ecoli/AF-P0AB10-F1-model_v4.pdb,3
307,mpnn_tuned_ecoli/AF-A1ACT2-F1-model_v4.pdb,6
308,mpnn_tuned_ecoli/AF-P10027-F1-model_v4.pdb,1
309,mpnn_tuned_ecoli/AF-P76518-F1-model_v4.pdb,20
310,mpnn_tuned_ecoli/AF-P31135-F1-model_v4.pdb,2
311,mpnn_tuned_ecoli/AF-P76027-F1-model_v4.pdb,16
312,mpnn_tuned_ecoli/AF-P08180-F1-model_v4.pdb,3
313,mpnn_tuned_ecoli/AF-P09980-F1-model_v4.pdb,44
314,mpnn_tuned_ecoli/AF-P42625-F1-model_v4.pdb,1
315,mpnn_tuned_ecoli/AF-P05827-F1-model_v4.pdb,15
316,mpnn_tuned_ecoli/AF-P21345-F1-model_v4.pdb,9
317,mpnn_tuned_ecoli/AF-P76553-F1-model_v4.pdb,12
318,mpnn_tuned_ecoli/AF-P37019-F1-model_v4.pdb,10
319,mpnn_tuned_ecoli/AF-P21829-F1-model_v4.pdb,19
320,mpnn_tuned_ecoli/AF-P42907-F1-model_v4.pdb,11
321,mpnn_tuned_ecoli/AF-P33195-F1-model_v4.pdb,47
322,mpnn_tuned_ecoli/AF-P0A8Q0-F1-model_v4.pdb,0
323,mpnn_tuned_ecoli/AF-P0CB62-F1-model_v4.pdb,0
324,mpnn_tuned_ecoli/AF-P77682-F1-model_v4.pdb,2
325,mpnn_tuned_ecoli/AF-P02919-F1-model_v4.pdb,37
326,mpnn_tuned_ecoli/AF-P0AEQ3-F1-model_v4.pdb,13
327,mpnn_tuned_ecoli/AF-P00960-F1-model_v4.pdb,13
328,mpnn_tuned_ecoli/AF-P0A6S5-F1-model_v4.pdb,3
329,mpnn_tuned_ecoli/AF-P39364-F1-model_v4.pdb,14
330,mpnn_tuned_ecoli/AF-P28248-F1-model_v4.pdb,7
331,mpnn_tuned_ecoli/AF-P52043-F1-model_v4.pdb,27
332,mpnn_tuned_ecoli/AF-P76546-F1-model_v4.pdb,3
333,mpnn_tuned_ecoli/AF-P0CK94-F1-model_v4.pdb,5
334,mpnn_tuned_ecoli/AF-Q46911-F1-model_v4.pdb,18
335,mpnn_tuned_ecoli/AF-P0ADL6-F1-model_v4.pdb,3
336,mpnn_tuned_ecoli/AF-P46852-F1-model_v4.pdb,17
337,mpnn_tuned_ecoli/AF-P33011-F1-model_v4.pdb,10
338,mpnn_tuned_ecoli/AF-P0ABW0-F1-model_v4.pdb,6
339,mpnn_tuned_ecoli/AF-P23186-F1-model_v4.pdb,15
340,mpnn_tuned_ecoli/AF-P68183-F1-model_v4.pdb,5
341,mpnn_tuned_ecoli/AF-P0A879-F1-model_v4.pdb,19
342,mpnn_tuned_ecoli/AF-P75948-F1-model_v4.pdb,17
343,mpnn_tuned_ecoli/AF-P77690-F1-model_v4.pdb,21
344,mpnn_tuned_ecoli/AF-P0A6J5-F1-model_v4.pdb,23
345,mpnn_tuned_ecoli/AF-P05789-F1-model_v4.pdb,23
346,mpnn_tuned_ecoli/AF-P0A9H3-F1-model_v4.pdb,30
347,mpnn_tuned_ecoli/AF-P68655-F1-model_v4.pdb,1
348,mpnn_tuned_ecoli/AF-P0ADR2-F1-model_v4.pdb,1
349,mpnn_tuned_ecoli/AF-P77658-F1-model_v4.pdb,14
350,mpnn_tuned_ecoli/AF-P25524-F1-model_v4.pdb,27
351,mpnn_tuned_ecoli/AF-A5A614-F1-model_v4.pdb,3
352,mpnn_tuned_ecoli/AF-P76280-F1-model_v4.pdb,12
353,mpnn_tuned_ecoli/AF-A1AC77-F1-model_v4.pdb,6
354,mpnn_tuned_ecoli/AF-P45552-F1-model_v4.pdb,20
355,mpnn_tuned_ecoli/AF-P06986-F1-model_v4.pdb,12
356,mpnn_tuned_ecoli/AF-P77309-F1-model_v4.pdb,13
357,mpnn_tuned_ecoli/AF-P0AAG5-F1-model_v4.pdb,25
358,mpnn_tuned_ecoli/AF-P0AAL0-F1-model_v4.pdb,7
359,mpnn_tuned_ecoli/AF-Q46841-F1-model_v4.pdb,9
360,mpnn_tuned_ecoli/AF-P0AF50-F1-model_v4.pdb,8
361,mpnn_tuned_ecoli/AF-P77789-F1-model_v4.pdb,4
362,mpnn_tuned_ecoli/AF-Q46927-F1-model_v4.pdb,15
363,mpnn_tuned_ecoli/AF-P0ABL8-F1-model_v4.pdb,6
364,mpnn_tuned_ecoli/AF-P0A9W0-F1-model_v4.pdb,4
365,mpnn_tuned_ecoli/AF-A1AGI2-F1-model_v4.pdb,2
366,mpnn_tuned_ecoli/AF-Q46796-F1-model_v4.pdb,6
