,PDB_File,Salt_Bridge_Count
94,thermo_AF_filtered//AF-O67655-F1-model_v4.pdb,22
95,thermo_AF_filtered//AF-G0EDV1-F1-model_v4.pdb,17
96,thermo_AF_filtered//AF-A0A650CR57-F1-model_v4.pdb,25
97,thermo_AF_filtered//AF-A0A0U3E164-F1-model_v4.pdb,20
98,thermo_AF_filtered//AF-A0A0K1T0M8-F1-model_v4.pdb,7
99,thermo_AF_filtered//AF-A0A401HAI7-F1-model_v4.pdb,13
100,thermo_AF_filtered//AF-Q8ZZT4-F1-model_v4.pdb,26
101,thermo_AF_filtered//AF-A0A830GSZ7-F1-model_v4.pdb,7
102,thermo_AF_filtered//AF-W0DHT1-F1-model_v4.pdb,53
103,thermo_AF_filtered//AF-D5U183-F1-model_v4.pdb,11
104,thermo_AF_filtered//AF-A8MBU9-F1-model_v4.pdb,25
105,thermo_AF_filtered//AF-A0A0V8RWN8-F1-model_v4.pdb,22
106,thermo_AF_filtered//AF-A0A650CKD9-F1-model_v4.pdb,1
107,thermo_AF_filtered//AF-Q9WYH7-F1-model_v4.pdb,14
108,thermo_AF_filtered//AF-A0A7C4FEF7-F1-model_v4.pdb,21
109,thermo_AF_filtered//AF-Q9Y912-F1-model_v4.pdb,20
110,thermo_AF_filtered//AF-K2PIP2-F1-model_v4.pdb,12
111,thermo_AF_filtered//AF-A0A650CDV4-F1-model_v4.pdb,4
112,thermo_AF_filtered//AF-A0A7C5Q7P2-F1-model_v4.pdb,2
113,thermo_AF_filtered//AF-A0A7C4H3N9-F1-model_v4.pdb,25
114,thermo_AF_filtered//AF-A1S0A6-F1-model_v4.pdb,2
115,thermo_AF_filtered//AF-B7IHN4-F1-model_v4.pdb,34
116,thermo_AF_filtered//AF-A1RWM7-F1-model_v4.pdb,65
117,thermo_AF_filtered//AF-G4RMT9-F1-model_v4.pdb,1
118,thermo_AF_filtered//AF-A0A157T4W2-F1-model_v4.pdb,11
119,thermo_AF_filtered//AF-A3DMU5-F1-model_v4.pdb,3
120,thermo_AF_filtered//AF-Q4JAX7-F1-model_v4.pdb,4
121,thermo_AF_filtered//AF-A0A7C1P6F5-F1-model_v4.pdb,3
122,thermo_AF_filtered//AF-A0A371QX20-F1-model_v4.pdb,12
123,thermo_AF_filtered//AF-A7HM22-F1-model_v4.pdb,47
124,thermo_AF_filtered//AF-A8M9Z0-F1-model_v4.pdb,42
125,thermo_AF_filtered//AF-E8RAE1-F1-model_v4.pdb,6
126,thermo_AF_filtered//AF-A2BMG6-F1-model_v4.pdb,3
127,thermo_AF_filtered//AF-E8RA97-F1-model_v4.pdb,2
128,thermo_AF_filtered//AF-A3DMI8-F1-model_v4.pdb,0
129,thermo_AF_filtered//AF-A0A7M1USV6-F1-model_v4.pdb,10
130,thermo_AF_filtered//AF-A0A0U3G1L8-F1-model_v4.pdb,19
131,thermo_AF_filtered//AF-Q980F1-F1-model_v4.pdb,20
132,thermo_AF_filtered//AF-A0A7J3X9F4-F1-model_v4.pdb,3
133,thermo_AF_filtered//AF-F7YY30-F1-model_v4.pdb,3
134,thermo_AF_filtered//AF-M1JDI7-F1-model_v4.pdb,3
135,thermo_AF_filtered//AF-A0A7C5X429-F1-model_v4.pdb,47
136,thermo_AF_filtered//AF-A0A650CMZ2-F1-model_v4.pdb,20
137,thermo_AF_filtered//AF-A1S096-F1-model_v4.pdb,9
138,thermo_AF_filtered//AF-A7HK57-F1-model_v4.pdb,37
139,thermo_AF_filtered//AF-O66635-F1-model_v4.pdb,13
140,thermo_AF_filtered//AF-G0EGT7-F1-model_v4.pdb,8
141,thermo_AF_filtered//AF-A0A7C4D807-F1-model_v4.pdb,2
142,thermo_AF_filtered//AF-O67105-F1-model_v4.pdb,20
143,thermo_AF_filtered//AF-G0EET2-F1-model_v4.pdb,24
144,thermo_AF_filtered//AF-A0A401HAU3-F1-model_v4.pdb,24
145,thermo_AF_filtered//AF-A2BIU5-F1-model_v4.pdb,18
146,thermo_AF_filtered//AF-A1RUK2-F1-model_v4.pdb,6
147,thermo_AF_filtered//AF-A0A650CHR1-F1-model_v4.pdb,6
148,thermo_AF_filtered//AF-D0KSZ4-F1-model_v4.pdb,15
149,thermo_AF_filtered//AF-A0A7J3X5I1-F1-model_v4.pdb,38
150,thermo_AF_filtered//AF-A0A7C4FDI1-F1-model_v4.pdb,29
151,thermo_AF_filtered//AF-A0A650CPQ1-F1-model_v4.pdb,38
152,thermo_AF_filtered//AF-A0A650CRJ4-F1-model_v4.pdb,6
153,thermo_AF_filtered//AF-Q9X1V3-F1-model_v4.pdb,9
154,thermo_AF_filtered//AF-A0A7C4HFD5-F1-model_v4.pdb,20
155,thermo_AF_filtered//AF-A0A7C5X498-F1-model_v4.pdb,10
156,thermo_AF_filtered//AF-A0A650CIG2-F1-model_v4.pdb,8
157,thermo_AF_filtered//AF-Q97ZZ6-F1-model_v4.pdb,4
158,thermo_AF_filtered//AF-Q9Y8L3-F1-model_v4.pdb,5
159,thermo_AF_filtered//AF-A4YFW9-F1-model_v4.pdb,23
160,thermo_AF_filtered//AF-E8R9H8-F1-model_v4.pdb,9
161,thermo_AF_filtered//AF-G0EDQ2-F1-model_v4.pdb,15
162,thermo_AF_filtered//AF-E8R8U6-F1-model_v4.pdb,6
163,thermo_AF_filtered//AF-A1RTZ2-F1-model_v4.pdb,14
164,thermo_AF_filtered//AF-A8MD67-F1-model_v4.pdb,0
165,thermo_AF_filtered//AF-A0A830GVR3-F1-model_v4.pdb,8
166,thermo_AF_filtered//AF-A0A0V8RTC1-F1-model_v4.pdb,15
167,thermo_AF_filtered//AF-A1RWA9-F1-model_v4.pdb,13
168,thermo_AF_filtered//AF-A0A7J3X8U3-F1-model_v4.pdb,20
169,thermo_AF_filtered//AF-A0A7C5Q3Z4-F1-model_v4.pdb,14
170,thermo_AF_filtered//AF-M1IW58-F1-model_v4.pdb,6
171,thermo_AF_filtered//AF-A0A832T1Y0-F1-model_v4.pdb,2
172,thermo_AF_filtered//AF-A0A7C4D7A6-F1-model_v4.pdb,8
173,thermo_AF_filtered//AF-A0A0V8RWV9-F1-model_v4.pdb,7
174,thermo_AF_filtered//AF-A2BK00-F1-model_v4.pdb,22
175,thermo_AF_filtered//AF-A4YEM5-F1-model_v4.pdb,11
176,thermo_AF_filtered//AF-W0DHK0-F1-model_v4.pdb,2
177,thermo_AF_filtered//AF-O67786-F1-model_v4.pdb,23
178,thermo_AF_filtered//AF-A0A371QVI0-F1-model_v4.pdb,2
179,thermo_AF_filtered//AF-F7YTK9-F1-model_v4.pdb,37
180,thermo_AF_filtered//AF-A8ME50-F1-model_v4.pdb,14
181,thermo_AF_filtered//AF-A0A7C4D884-F1-model_v4.pdb,15
182,thermo_AF_filtered//AF-A0A7C4JN31-F1-model_v4.pdb,8
183,thermo_AF_filtered//AF-A0A7C1P679-F1-model_v4.pdb,20
184,thermo_AF_filtered//AF-O66704-F1-model_v4.pdb,21
185,thermo_AF_filtered//AF-A1RYF4-F1-model_v4.pdb,22
186,thermo_AF_filtered//AF-E8R7C4-F1-model_v4.pdb,20
187,thermo_AF_filtered//AF-P95954-F1-model_v4.pdb,6
188,thermo_AF_filtered//AF-A0A7J3KFI9-F1-model_v4.pdb,2
189,thermo_AF_filtered//AF-A0A7C5X332-F1-model_v4.pdb,38
190,thermo_AF_filtered//AF-G4RK11-F1-model_v4.pdb,14
191,thermo_AF_filtered//AF-A0A0V8RWF2-F1-model_v4.pdb,6
192,thermo_AF_filtered//AF-A0A7C4H8G2-F1-model_v4.pdb,4
193,thermo_AF_filtered//AF-E8R908-F1-model_v4.pdb,26
194,thermo_AF_filtered//AF-A4YE54-F1-model_v4.pdb,18
195,thermo_AF_filtered//AF-A0A0V8RUE4-F1-model_v4.pdb,15
196,thermo_AF_filtered//AF-A0A650CKK0-F1-model_v4.pdb,19
197,thermo_AF_filtered//AF-D5TZS6-F1-model_v4.pdb,30
198,thermo_AF_filtered//AF-A0A088E231-F1-model_v4.pdb,2
199,thermo_AF_filtered//AF-Q9X2D5-F1-model_v4.pdb,5
200,thermo_AF_filtered//AF-G0ECP0-F1-model_v4.pdb,37
201,thermo_AF_filtered//AF-A7HJV2-F1-model_v4.pdb,8
202,thermo_AF_filtered//AF-A4YGY2-F1-model_v4.pdb,4
203,thermo_AF_filtered//AF-A0A650CFW2-F1-model_v4.pdb,20
204,thermo_AF_filtered//AF-O67788-F1-model_v4.pdb,16
205,thermo_AF_filtered//AF-A0A650CQI9-F1-model_v4.pdb,8
206,thermo_AF_filtered//AF-B7IDW8-F1-model_v4.pdb,5
207,thermo_AF_filtered//AF-A0A0V8RVC1-F1-model_v4.pdb,11
208,thermo_AF_filtered//AF-A0A401H7X9-F1-model_v4.pdb,14
209,thermo_AF_filtered//AF-A2BLA9-F1-model_v4.pdb,14
210,thermo_AF_filtered//AF-A0A0E3KDS8-F1-model_v4.pdb,0
211,thermo_AF_filtered//AF-A0A650CFN9-F1-model_v4.pdb,34
212,thermo_AF_filtered//AF-A0A7C2FPY5-F1-model_v4.pdb,11
213,thermo_AF_filtered//AF-A0A371QYA5-F1-model_v4.pdb,11
214,thermo_AF_filtered//AF-A0A830GUS7-F1-model_v4.pdb,3
215,thermo_AF_filtered//AF-A0A830GWS6-F1-model_v4.pdb,17
216,thermo_AF_filtered//AF-F7YY69-F1-model_v4.pdb,23
217,thermo_AF_filtered//AF-F7YUA5-F1-model_v4.pdb,39
218,thermo_AF_filtered//AF-B7IEF1-F1-model_v4.pdb,11
219,thermo_AF_filtered//AF-A0A7C4FG25-F1-model_v4.pdb,10
220,thermo_AF_filtered//AF-A0A650CF14-F1-model_v4.pdb,9
221,thermo_AF_filtered//AF-A8MDX3-F1-model_v4.pdb,8
222,thermo_AF_filtered//AF-A0A7C5L2L6-F1-model_v4.pdb,31
223,thermo_AF_filtered//AF-A0A7C5L309-F1-model_v4.pdb,14
224,thermo_AF_filtered//AF-A0A650CKT1-F1-model_v4.pdb,2
225,thermo_AF_filtered//AF-M1J0Z5-F1-model_v4.pdb,15
226,thermo_AF_filtered//AF-A1RZ84-F1-model_v4.pdb,11
227,thermo_AF_filtered//AF-A0A7C2FFG6-F1-model_v4.pdb,12
228,thermo_AF_filtered//AF-A0A7J3X5L3-F1-model_v4.pdb,17
229,thermo_AF_filtered//AF-A0A650CG98-F1-model_v4.pdb,5
230,thermo_AF_filtered//AF-A8MD79-F1-model_v4.pdb,29
231,thermo_AF_filtered//AF-A2BJ76-F1-model_v4.pdb,7
232,thermo_AF_filtered//AF-A0A650CRD7-F1-model_v4.pdb,17
233,thermo_AF_filtered//AF-A1RW70-F1-model_v4.pdb,28
234,thermo_AF_filtered//AF-A0A0V8RUB5-F1-model_v4.pdb,14
235,thermo_AF_filtered//AF-E8R9A2-F1-model_v4.pdb,13
236,thermo_AF_filtered//AF-A0A6A9QD32-F1-model_v4.pdb,6
237,thermo_AF_filtered//AF-K2NPV4-F1-model_v4.pdb,7
238,thermo_AF_filtered//AF-A8MCJ2-F1-model_v4.pdb,40
239,thermo_AF_filtered//AF-F7YXD5-F1-model_v4.pdb,31
240,thermo_AF_filtered//AF-Q9YEA9-F1-model_v4.pdb,19
241,thermo_AF_filtered//AF-Q97VA4-F1-model_v4.pdb,22
242,thermo_AF_filtered//AF-R4P0D9-F1-model_v4.pdb,18
243,thermo_AF_filtered//AF-A0A0V8RWV4-F1-model_v4.pdb,7
244,thermo_AF_filtered//AF-A8MDR3-F1-model_v4.pdb,46
245,thermo_AF_filtered//AF-A0A371QZC2-F1-model_v4.pdb,2
246,thermo_AF_filtered//AF-A4YEX8-F1-model_v4.pdb,13
247,thermo_AF_filtered//AF-A0A7C5YAE6-F1-model_v4.pdb,8
248,thermo_AF_filtered//AF-A1RQS9-F1-model_v4.pdb,10
249,thermo_AF_filtered//AF-A1RYM8-F1-model_v4.pdb,4
250,thermo_AF_filtered//AF-E8R9V9-F1-model_v4.pdb,28
251,thermo_AF_filtered//AF-A0A0U3DWY1-F1-model_v4.pdb,11
252,thermo_AF_filtered//AF-G0EHH3-F1-model_v4.pdb,25
253,thermo_AF_filtered//AF-A7HME1-F1-model_v4.pdb,29
254,thermo_AF_filtered//AF-A0A830GW60-F1-model_v4.pdb,3
255,thermo_AF_filtered//AF-D0KTM3-F1-model_v4.pdb,2
256,thermo_AF_filtered//AF-A7HLD5-F1-model_v4.pdb,14
257,thermo_AF_filtered//AF-K2PFR1-F1-model_v4.pdb,28
258,thermo_AF_filtered//AF-A0A0U2U6T9-F1-model_v4.pdb,39
259,thermo_AF_filtered//AF-A0A7C5X4V0-F1-model_v4.pdb,29
260,thermo_AF_filtered//AF-A0A832WJE4-F1-model_v4.pdb,1
261,thermo_AF_filtered//AF-A1RZS8-F1-model_v4.pdb,3
262,thermo_AF_filtered//AF-D5U2A2-F1-model_v4.pdb,3
263,thermo_AF_filtered//AF-A0A0U3G1Q6-F1-model_v4.pdb,23
264,thermo_AF_filtered//AF-A0A7C5U3Z3-F1-model_v4.pdb,12
265,thermo_AF_filtered//AF-A0A7C4FCI9-F1-model_v4.pdb,20
266,thermo_AF_filtered//AF-A0A7C5Y2U2-F1-model_v4.pdb,12
267,thermo_AF_filtered//AF-E8R9G7-F1-model_v4.pdb,18
268,thermo_AF_filtered//AF-A2BM48-F1-model_v4.pdb,6
269,thermo_AF_filtered//AF-A8M8N9-F1-model_v4.pdb,6
270,thermo_AF_filtered//AF-A0A832T4L3-F1-model_v4.pdb,24
271,thermo_AF_filtered//AF-A2BN07-F1-model_v4.pdb,15
272,thermo_AF_filtered//AF-A0A7C4HFE5-F1-model_v4.pdb,38
273,thermo_AF_filtered//AF-A2BKP1-F1-model_v4.pdb,10
274,thermo_AF_filtered//AF-A0A401H8Q5-F1-model_v4.pdb,18
275,thermo_AF_filtered//AF-W0DGZ5-F1-model_v4.pdb,6
276,thermo_AF_filtered//AF-A0A7C5WYQ1-F1-model_v4.pdb,76
277,thermo_AF_filtered//AF-A7HMH0-F1-model_v4.pdb,24
278,thermo_AF_filtered//AF-A0A7C4NQJ5-F1-model_v4.pdb,5
279,thermo_AF_filtered//AF-A0A650CGZ3-F1-model_v4.pdb,10
280,thermo_AF_filtered//AF-A1RYS6-F1-model_v4.pdb,8
281,thermo_AF_filtered//AF-F7YYH4-F1-model_v4.pdb,3
282,thermo_AF_filtered//AF-B7IEL2-F1-model_v4.pdb,3
283,thermo_AF_filtered//AF-D0KSR7-F1-model_v4.pdb,3
284,thermo_AF_filtered//AF-A0A0U3H6I0-F1-model_v4.pdb,3
285,thermo_AF_filtered//AF-A0A401H8R5-F1-model_v4.pdb,13
286,thermo_AF_filtered//AF-A8M9V5-F1-model_v4.pdb,7
287,thermo_AF_filtered//AF-A0A6A9QNR2-F1-model_v4.pdb,6
288,thermo_AF_filtered//AF-W0DA99-F1-model_v4.pdb,75
289,thermo_AF_filtered//AF-A0A7C5QE33-F1-model_v4.pdb,6
290,thermo_AF_filtered//AF-G0EDD2-F1-model_v4.pdb,3
291,thermo_AF_filtered//AF-F7YU98-F1-model_v4.pdb,4
292,thermo_AF_filtered//AF-A0A7C2BJT9-F1-model_v4.pdb,8
293,thermo_AF_filtered//AF-A0A0U2WYY0-F1-model_v4.pdb,20
294,thermo_AF_filtered//AF-A0A7C4FCA7-F1-model_v4.pdb,16
295,thermo_AF_filtered//AF-A0A7C5L3X5-F1-model_v4.pdb,30
296,thermo_AF_filtered//AF-D0KSE3-F1-model_v4.pdb,6
297,thermo_AF_filtered//AF-R4NQF0-F1-model_v4.pdb,14
298,thermo_AF_filtered//AF-A0A830GTC7-F1-model_v4.pdb,3
299,thermo_AF_filtered//AF-A0A7C5WZF4-F1-model_v4.pdb,7
300,thermo_AF_filtered//AF-Q9YAJ2-F1-model_v4.pdb,4
301,thermo_AF_filtered//AF-A0A830GXP5-F1-model_v4.pdb,3
302,thermo_AF_filtered//AF-A0A157T0A0-F1-model_v4.pdb,34
303,thermo_AF_filtered//AF-A4YG13-F1-model_v4.pdb,18
304,thermo_AF_filtered//AF-A0A0U2VC25-F1-model_v4.pdb,11
305,thermo_AF_filtered//AF-A0A7C4H6K1-F1-model_v4.pdb,19
306,thermo_AF_filtered//AF-A0A0V8RU22-F1-model_v4.pdb,20
307,thermo_AF_filtered//AF-Q9YAE0-F1-model_v4.pdb,32
308,thermo_AF_filtered//AF-A0A0U3FED6-F1-model_v4.pdb,34
309,thermo_AF_filtered//AF-M1ITD1-F1-model_v4.pdb,2
310,thermo_AF_filtered//AF-A0A832W532-F1-model_v4.pdb,18
311,thermo_AF_filtered//AF-A0A401H9E6-F1-model_v4.pdb,3
312,thermo_AF_filtered//AF-A0A7C5L5F5-F1-model_v4.pdb,6
313,thermo_AF_filtered//AF-A0A7C2BK14-F1-model_v4.pdb,28
314,thermo_AF_filtered//AF-P95946-F1-model_v4.pdb,10
315,thermo_AF_filtered//AF-A0A401H7P6-F1-model_v4.pdb,7
316,thermo_AF_filtered//AF-A0A7C5L2N7-F1-model_v4.pdb,8
317,thermo_AF_filtered//AF-A0A157T5L9-F1-model_v4.pdb,27
318,thermo_AF_filtered//AF-Q8ZYM4-F1-model_v4.pdb,8
319,thermo_AF_filtered//AF-A0A088E595-F1-model_v4.pdb,12
320,thermo_AF_filtered//AF-A3DMN3-F1-model_v4.pdb,21
321,thermo_AF_filtered//AF-Q9YBW6-F1-model_v4.pdb,61
322,thermo_AF_filtered//AF-O66994-F1-model_v4.pdb,21
323,thermo_AF_filtered//AF-A3DL00-F1-model_v4.pdb,25
324,thermo_AF_filtered//AF-A3DKI9-F1-model_v4.pdb,6
325,thermo_AF_filtered//AF-A0A7C5X053-F1-model_v4.pdb,63
326,thermo_AF_filtered//AF-A0A0U3FN49-F1-model_v4.pdb,9
327,thermo_AF_filtered//AF-A0A650CQT5-F1-model_v4.pdb,10
328,thermo_AF_filtered//AF-A0A3G8DTF2-F1-model_v4.pdb,2
329,thermo_AF_filtered//AF-A0A7M1UQK8-F1-model_v4.pdb,73
330,thermo_AF_filtered//AF-A0A6A9QGH1-F1-model_v4.pdb,11
331,thermo_AF_filtered//AF-A0A7J3X7A6-F1-model_v4.pdb,5
332,thermo_AF_filtered//AF-A1RY33-F1-model_v4.pdb,5
333,thermo_AF_filtered//AF-A0A7J3X9F0-F1-model_v4.pdb,10
334,thermo_AF_filtered//AF-A1RXK3-F1-model_v4.pdb,76
335,thermo_AF_filtered//AF-A0A7C4NNH6-F1-model_v4.pdb,2
336,thermo_AF_filtered//AF-A0A7C5WZ13-F1-model_v4.pdb,23
337,thermo_AF_filtered//AF-A0A7C3SM34-F1-model_v4.pdb,10
338,thermo_AF_filtered//AF-A8MC62-F1-model_v4.pdb,16
339,thermo_AF_filtered//AF-A1RT46-F1-model_v4.pdb,79
340,thermo_AF_filtered//AF-A0A401HBS9-F1-model_v4.pdb,19
341,thermo_AF_filtered//AF-A1S0U1-F1-model_v4.pdb,30
342,thermo_AF_filtered//AF-A7HLX4-F1-model_v4.pdb,25
343,thermo_AF_filtered//AF-G0EGP7-F1-model_v4.pdb,9
344,thermo_AF_filtered//AF-A0A0V8RTR8-F1-model_v4.pdb,9
345,thermo_AF_filtered//AF-A0A7C4JNT4-F1-model_v4.pdb,42
346,thermo_AF_filtered//AF-B7IGR5-F1-model_v4.pdb,45
347,thermo_AF_filtered//AF-A0A7C5Y8S5-F1-model_v4.pdb,56
348,thermo_AF_filtered//AF-M1I4Y2-F1-model_v4.pdb,6
349,thermo_AF_filtered//AF-A0A7C5SYI5-F1-model_v4.pdb,19
350,thermo_AF_filtered//AF-G0EFG1-F1-model_v4.pdb,10
351,thermo_AF_filtered//AF-A0A650CI22-F1-model_v4.pdb,9
352,thermo_AF_filtered//AF-Q9WYN7-F1-model_v4.pdb,9
353,thermo_AF_filtered//AF-A0A7C1P078-F1-model_v4.pdb,30
354,thermo_AF_filtered//AF-G0EEH0-F1-model_v4.pdb,10
355,thermo_AF_filtered//AF-A0A650CH81-F1-model_v4.pdb,44
356,thermo_AF_filtered//AF-A0A0U2WKP0-F1-model_v4.pdb,31
357,thermo_AF_filtered//AF-Q9X041-F1-model_v4.pdb,20
358,thermo_AF_filtered//AF-A0A0U3DXI4-F1-model_v4.pdb,20
359,thermo_AF_filtered//AF-A0A7C4FF09-F1-model_v4.pdb,8
360,thermo_AF_filtered//AF-G0ED76-F1-model_v4.pdb,3
361,thermo_AF_filtered//AF-A0A650CR38-F1-model_v4.pdb,18
362,thermo_AF_filtered//AF-A0A401H9L1-F1-model_v4.pdb,19
363,thermo_AF_filtered//AF-G4RJU3-F1-model_v4.pdb,14
